project_full_name,fix_commit_hash,buggy_commit_hash,bug_id,bug_type,fixed_file_path,chunk_header
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -330,10 +322,8 @@ protected:
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -365,22 +355,10 @@ protected:
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -550,8 +528,6 @@ void Controller::clear_parallelization() {
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -562,44 +538,38 @@ void Controller::clear_parallelization() {
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -607,21 +577,14 @@ void Controller::set_parallelization_experiments(
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -639,19 +602,14 @@ void Controller::set_parallelization_circuit(const Circuit &circ,
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -661,116 +619,31 @@ void Controller::set_parallelization_circuit(const Circuit &circ,
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -779,7 +652,7 @@ size_t Controller::get_system_memory_mb() {
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -857,7 +730,9 @@ bool Controller::validate_memory_requirements(const state_t &state,
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -896,7 +771,7 @@ Controller::transpile_cache_blocking(Controller::Method method, const Circuit &c
Qiskit/qiskit-aer,bd00cf0e317a262f9b5cc500a07505a8323bc792,bd00cf0e317a262f9b5cc500a07505a8323bc792^1,1092,Classical,src/controllers/aer_controller.hpp,@@ -984,32 +859,14 @@ Result Controller::execute(std::vector<Circuit> &circuits,
